Sale_ID,Date,Product,Category,Quantity,Unit_Price,Revenue,Customer_ID,Region
SALE12683,2024-03-11,Keyboard Wrist Rest,Accessories,1,33.59,33.59,CUST5950,East
SALE12684,2024-04-14,Headphones Wireless,Audio,1,83.92,83.92,CUST8723,West
SALE12685,2023-10-26,Laptop Bag,Accessories,1,47.44,47.44,CUST7657,Central
SALE12686,2023-10-13,HDMI Cable,Cables,1,18.53,18.53,CUST9736,Central
SALE12687,2023-09-08,Wireless Charger,Accessories,1,15.6,15.6,CUST9143,West
SALE12688,2024-01-17,Laptop Sleeve,Accessories,1,41.86,41.86,CUST2774,West
SALE12689,2023-08-18,Laptop Cooling Pad,Accessories,1,59.01,59.01,CUST7510,South
SALE12690,2024-04-02,USB Flash Drive 64GB,Storage,1,17.15,17.15,CUST2785,East
SALE12691,2023-12-07,Monitor 27in,Displays,1,361.94,361.94,CUST2370,North
SALE12692,2024-07-28,Webcam HD,Accessories,1,70.77,70.77,CUST9025,Central
SALE12693,2023-09-13,Keyboard Mechanical,Accessories,1,96.96,96.96,CUST8758,Central
SALE12694,2024-08-03,Laptop Sleeve,Accessories,4,29.3,117.2,CUST9084,East
SALE12695,2024-02-26,Desk Lamp,Furniture,1,65.73,65.73,CUST3467,North
SALE12696,2023-11-26,Power Bank,Accessories,1,53.92,53.92,CUST7660,North
SALE12697,2023-10-02,Power Bank,Accessories,1,32.55,32.55,CUST9007,Central
SALE12698,2024-05-26,Mouse Pad,Accessories,2,24.19,48.38,CUST4862,East
SALE12699,2024-04-17,Power Bank,Accessories,2,48.98,97.96,CUST2334,North
SALE12700,2024-03-11,Power Bank,Accessories,1,24.65,24.65,CUST3085,North
SALE12701,2023-06-15,Keyboard Wrist Rest,Accessories,4,33.7,134.8,CUST3722,South
SALE12702,2024-03-24,USB Microphone,Audio,1,195.79,195.79,CUST1639,West
SALE12703,2024-05-22,Webcam HD,Accessories,1,112.62,112.62,CUST9594,West
SALE12704,2023-05-24,USB-C Adapter,Accessories,2,45.6,91.2,CUST7850,West
SALE12705,2023-01-10,Desk Lamp,Furniture,2,31.47,62.94,CUST5820,East
SALE12706,2024-06-19,Mouse Pad,Accessories,1,17.3,17.3,CUST7088,Central
SALE12707,2024-10-27,Webcam HD,Accessories,1,64.15,64.15,CUST9572,South
SALE12708,2024-09-20,Power Bank,Accessories,1,42.28,42.28,CUST5116,West
SALE12709,2024-04-18,Headphones Wireless,Audio,1,284.69,284.69,CUST3217,South
SALE12710,2024-06-20,Power Bank,Accessories,2,69.76,139.52,CUST1160,East
SALE12711,2024-03-02,Webcam HD,Accessories,1,65.03,65.03,CUST2098,North
SALE12712,2023-11-16,Power Bank,Accessories,1,31.26,31.26,CUST2537,Central
SALE12713,2024-04-14,Mouse Pad,Accessories,1,6.89,6.89,CUST8679,Central
SALE12714,2023-06-10,Keyboard Mechanical,Accessories,1,122.05,122.05,CUST4703,East
SALE12715,2024-10-05,Laptop Pro 15,Computers,1,1756.73,1756.73,CUST5498,East
SALE12716,2024-03-12,Laptop Cooling Pad,Accessories,1,49.17,49.17,CUST7017,Central
SALE12717,2024-02-17,External SSD 1TB,Storage,4,97.83,391.32,CUST9864,South
SALE12718,2023-03-21,Laptop Cooling Pad,Accessories,2,26.1,52.2,CUST4546,East
SALE12719,2023-07-02,Laptop Stand,Accessories,1,69.46,69.46,CUST3075,Central
SALE12720,2024-08-24,Monitor Stand,Accessories,3,83.62,250.86,CUST6409,Central
SALE12721,2024-08-29,Desk Organizer,Furniture,2,24.7,49.4,CUST8756,South
SALE12722,2023-06-22,Laptop Pro 15,Computers,2,1670.02,3340.04,CUST4546,North
SALE12723,2024-09-21,Monitor 27in,Displays,1,228.67,228.67,CUST8790,North
SALE12724,2023-11-28,Keyboard Mechanical,Accessories,1,187.51,187.51,CUST1855,South
SALE12725,2024-06-07,Desk Mat,Accessories,1,30.39,30.39,CUST8728,East
SALE12726,2023-11-06,Keyboard Wrist Rest,Accessories,1,34.0,34.0,CUST4944,Central
SALE12727,2024-02-07,Wireless Charger,Accessories,1,42.09,42.09,CUST8773,East
SALE12728,2023-11-16,Cable Management,Accessories,1,20.44,20.44,CUST9694,North
SALE12729,2024-09-11,Cable Management,Accessories,1,14.28,14.28,CUST3721,East
SALE12730,2024-12-29,Monitor 27in,Displays,2,367.98,735.96,CUST8235,West
SALE12731,2024-12-12,Desk Mat,Accessories,1,23.77,23.77,CUST2970,Central
SALE12732,2024-03-21,Monitor Stand,Accessories,1,54.37,54.37,CUST1414,East
SALE12733,2024-04-22,Laptop Sleeve,Accessories,4,46.8,187.2,CUST7948,South
SALE12734,2024-09-23,USB Flash Drive 128GB,Storage,4,36.91,147.64,CUST4129,West
SALE12735,2024-01-19,Webcam HD,Accessories,2,143.32,286.64,CUST1174,South
SALE12736,2024-03-28,USB Flash Drive 64GB,Storage,5,17.89,89.45,CUST1091,Central
SALE12737,2023-11-14,Mouse Pad,Accessories,1,6.88,6.88,CUST7043,East
SALE12738,2024-05-29,External SSD 1TB,Storage,4,80.91,323.64,CUST5473,North
SALE12739,2024-10-24,Laptop Stand,Accessories,1,74.92,74.92,CUST7525,North
SALE12740,2024-12-13,Power Bank,Accessories,1,35.18,35.18,CUST1937,Central
SALE12741,2023-02-01,USB Microphone,Audio,1,157.7,157.7,CUST8713,Central
SALE12742,2024-10-09,Screen Cleaner,Accessories,1,9.9,9.9,CUST8756,Central
SALE12743,2023-04-17,Wireless Mouse,Accessories,1,26.09,26.09,CUST3509,South
SALE12744,2023-05-15,Keyboard Mechanical,Accessories,1,130.35,130.35,CUST2956,North
SALE12745,2024-03-30,Monitor Stand,Accessories,2,79.74,159.48,CUST6148,North
SALE12746,2024-07-11,Laptop Stand,Accessories,1,98.84,98.84,CUST4181,Central
SALE12747,2023-01-18,Mouse Pad,Accessories,1,21.75,21.75,CUST6185,South
SALE12748,2024-08-23,USB-C Adapter,Accessories,2,48.05,96.1,CUST9459,North
SALE12749,2024-11-11,Wireless Charger,Accessories,1,29.57,29.57,CUST2007,North
SALE12750,2023-07-17,Cable Management,Accessories,1,25.23,25.23,CUST3416,East
SALE12751,2023-03-27,Webcam HD,Accessories,1,94.34,94.34,CUST5514,Central
SALE12752,2023-07-23,Power Bank,Accessories,1,50.33,50.33,CUST3833,North
SALE12753,2023-11-15,Laptop Stand,Accessories,1,69.24,69.24,CUST2928,East
SALE12754,2024-04-22,Laptop Cooling Pad,Accessories,3,53.44,160.32,CUST2410,Central
SALE12755,2024-04-19,Keyboard Mechanical,Accessories,1,93.95,93.95,CUST2483,South
SALE12756,2023-03-30,Webcam HD,Accessories,1,81.75,81.75,CUST1329,South
SALE12757,2023-01-11,Headphones Wireless,Audio,3,213.11,639.33,CUST8542,North
SALE12758,2023-09-10,Desk Lamp,Furniture,2,71.05,142.1,CUST4130,South
SALE12759,2023-11-14,Wireless Mouse,Accessories,1,26.38,26.38,CUST5703,South
SALE12760,2023-10-13,Monitor 27in,Displays,1,313.01,313.01,CUST7782,South
SALE12761,2023-07-12,Laptop Stand,Accessories,1,91.85,91.85,CUST3901,East
SALE12762,2023-09-23,Power Bank,Accessories,1,46.38,46.38,CUST2514,West
SALE12763,2023-12-30,Laptop Cooling Pad,Accessories,1,34.54,34.54,CUST9569,West
SALE12764,2024-10-08,Bluetooth Speaker,Audio,1,129.81,129.81,CUST1601,Central
SALE12765,2024-01-30,Monitor 27in,Displays,4,307.59,1230.36,CUST4451,West
SALE12766,2023-12-22,Monitor Stand,Accessories,1,86.76,86.76,CUST5729,South
SALE12767,2023-12-17,Power Bank,Accessories,1,78.11,78.11,CUST5406,North
SALE12768,2024-06-09,Laptop Sleeve,Accessories,1,28.43,28.43,CUST4575,West
SALE12769,2023-09-25,Wireless Mouse,Accessories,1,42.66,42.66,CUST9471,South
SALE12770,2024-05-01,Monitor 27in,Displays,1,293.45,293.45,CUST6291,East
SALE12771,2024-07-31,Wireless Charger,Accessories,1,38.04,38.04,CUST1554,East
SALE12772,2024-12-19,USB-C Cable,Cables,2,22.59,45.18,CUST1129,South
SALE12773,2024-03-07,HDMI Cable,Cables,1,20.04,20.04,CUST2641,South
SALE12774,2024-01-02,Desk Lamp,Furniture,1,33.95,33.95,CUST9958,South
SALE12775,2023-01-23,Screen Cleaner,Accessories,1,13.09,13.09,CUST8478,Central
SALE12776,2024-08-12,Power Bank,Accessories,1,46.1,46.1,CUST7542,West
SALE12777,2023-09-07,Laptop Stand,Accessories,1,80.64,80.64,CUST6535,West
SALE12778,2024-11-25,Wireless Charger,Accessories,1,25.51,25.51,CUST4838,Central
SALE12779,2023-04-21,Laptop Bag,Accessories,1,74.07,74.07,CUST5413,Central
SALE12780,2024-02-15,Laptop Cooling Pad,Accessories,1,21.14,21.14,CUST9391,South
SALE12781,2023-11-04,Ring Light,Accessories,2,69.76,139.52,CUST9586,South
SALE12782,2024-08-04,Laptop Sleeve,Accessories,5,25.58,127.89999999999999,CUST6458,North
SALE12783,2023-04-03,Desk Lamp,Furniture,2,68.61,137.22,CUST3317,East
SALE12784,2024-04-14,Wireless Charger,Accessories,3,20.79,62.37,CUST1013,South
SALE12785,2023-07-25,Ring Light,Accessories,1,37.91,37.91,CUST6038,North
SALE12786,2023-07-09,USB Hub,Accessories,4,54.31,217.24,CUST8152,North
SALE12787,2023-09-08,Monitor 27in,Displays,1,336.94,336.94,CUST7131,North
SALE12788,2024-05-03,Webcam HD,Accessories,4,84.47,337.88,CUST8713,Central
SALE12789,2024-12-04,Wireless Charger,Accessories,5,39.46,197.3,CUST8738,West
SALE12790,2024-04-19,Power Bank,Accessories,2,34.56,69.12,CUST2569,West
SALE12791,2023-05-12,Mouse Pad,Accessories,5,20.26,101.30000000000001,CUST3187,West
SALE12792,2023-12-01,Ring Light,Accessories,1,46.24,46.24,CUST7956,Central
SALE12793,2024-02-08,USB Flash Drive 128GB,Storage,1,16.79,16.79,CUST9000,Central
SALE12794,2023-01-28,USB Hub,Accessories,1,55.42,55.42,CUST3918,South
SALE12795,2024-01-13,USB Flash Drive 64GB,Storage,1,15.1,15.1,CUST1026,Central
SALE12796,2024-09-05,Laptop Sleeve,Accessories,1,35.93,35.93,CUST2265,South
SALE12797,2023-05-22,HDMI Cable,Cables,1,15.64,15.64,CUST4460,East
SALE12798,2024-03-21,Keyboard Mechanical,Accessories,5,120.75,603.75,CUST3947,West
SALE12799,2023-06-04,Desk Lamp,Furniture,1,42.11,42.11,CUST8875,North
SALE12800,2023-09-25,Laptop Bag,Accessories,2,54.36,108.72,CUST7524,Central
SALE12801,2023-04-19,Screen Cleaner,Accessories,3,13.06,39.18,CUST6673,North
SALE12802,2024-11-02,USB Microphone,Audio,4,110.67,442.68,CUST1200,South
SALE12803,2023-11-23,Monitor 27in,Displays,4,314.94,1259.76,CUST7291,West
SALE12804,2023-01-12,HDMI Cable,Cables,1,29.61,29.61,CUST7581,West
SALE12805,2023-02-25,Desk Lamp,Furniture,4,48.37,193.48,CUST2899,Central
SALE12806,2024-04-06,Keyboard Wrist Rest,Accessories,2,24.32,48.64,CUST8758,East
SALE12807,2024-07-01,USB Flash Drive 64GB,Storage,1,11.68,11.68,CUST3930,West
SALE12808,2024-06-28,Laptop Sleeve,Accessories,1,35.34,35.34,CUST2310,South
SALE12809,2023-01-08,Mouse Pad,Accessories,2,23.96,47.92,CUST5224,South
SALE12810,2024-06-11,Cable Management,Accessories,1,22.29,22.29,CUST8454,West
SALE12811,2023-02-19,Screen Cleaner,Accessories,1,7.82,7.82,CUST2991,West
SALE12812,2024-04-16,USB Flash Drive 64GB,Storage,1,10.75,10.75,CUST7050,East
SALE12813,2024-03-11,Mouse Pad,Accessories,1,18.5,18.5,CUST1385,Central
SALE12814,2023-10-01,Webcam HD,Accessories,1,79.32,79.32,CUST7833,North
SALE12815,2024-04-02,Mouse Pad,Accessories,2,10.95,21.9,CUST1583,Central
SALE12816,2023-04-25,USB Flash Drive 64GB,Storage,1,20.98,20.98,CUST9704,West
SALE12817,2023-09-12,Webcam HD,Accessories,1,58.4,58.4,CUST2549,South
SALE12818,2023-05-29,Monitor Stand,Accessories,1,64.54,64.54,CUST5500,East
SALE12819,2024-04-14,Power Bank,Accessories,1,57.03,57.03,CUST9577,Central
SALE12820,2024-04-14,Wireless Mouse,Accessories,3,17.3,51.900000000000006,CUST7107,North
SALE12821,2023-05-31,Desk Organizer,Furniture,1,49.19,49.19,CUST2656,West
SALE12822,2024-06-08,USB-C Adapter,Accessories,1,17.76,17.76,CUST5947,West
SALE12823,2024-02-15,Laptop Pro 15,Computers,1,1310.36,1310.36,CUST5208,North
SALE12824,2024-03-19,USB-C Cable,Cables,1,25.87,25.87,CUST5275,East
SALE12825,2024-09-22,Keyboard Wrist Rest,Accessories,2,28.48,56.96,CUST4993,North
SALE12826,2024-01-19,Laptop Cooling Pad,Accessories,2,38.92,77.84,CUST8158,East
SALE12827,2024-12-06,Laptop Sleeve,Accessories,1,27.43,27.43,CUST9217,North
SALE12828,2024-09-11,Wireless Charger,Accessories,1,46.84,46.84,CUST5668,East
SALE12829,2023-01-06,Laptop Bag,Accessories,1,56.57,56.57,CUST7788,South
SALE12830,2023-10-09,Laptop Stand,Accessories,1,62.37,62.37,CUST6212,North
SALE12831,2023-08-15,USB Hub,Accessories,1,20.72,20.72,CUST6318,South
SALE12832,2023-03-07,Desk Organizer,Furniture,1,25.07,25.07,CUST8547,Central
SALE12833,2024-03-06,Monitor Stand,Accessories,1,71.67,71.67,CUST9871,West
SALE12834,2024-05-02,External SSD 1TB,Storage,1,119.04,119.04,CUST6618,East
SALE12835,2023-11-24,USB Flash Drive 64GB,Storage,3,22.34,67.02,CUST3486,West
SALE12836,2024-05-25,Headphones Wireless,Audio,5,187.74,938.7,CUST3785,West
SALE12837,2023-09-19,Wireless Charger,Accessories,1,16.13,16.13,CUST2287,West
SALE12838,2024-07-28,USB Flash Drive 64GB,Storage,2,11.25,22.5,CUST9676,East
SALE12839,2023-11-08,Desk Lamp,Furniture,1,66.3,66.3,CUST8397,West
SALE12840,2023-01-31,Monitor 27in,Displays,1,324.97,324.97,CUST3731,Central
SALE12841,2023-12-27,Laptop Cooling Pad,Accessories,2,37.26,74.52,CUST1383,East
SALE12842,2024-07-23,USB-C Adapter,Accessories,3,32.18,96.53999999999999,CUST4845,West
SALE12843,2024-07-04,Monitor 27in,Displays,4,275.69,1102.76,CUST3023,North
SALE12844,2024-02-10,Headphones Wireless,Audio,1,110.71,110.71,CUST2812,Central
SALE12845,2023-10-24,Webcam HD,Accessories,1,136.49,136.49,CUST7571,Central
SALE12846,2024-02-23,USB Flash Drive 64GB,Storage,2,21.27,42.54,CUST7851,Central
SALE12847,2023-10-13,Mouse Pad,Accessories,1,20.41,20.41,CUST2730,East
SALE12848,2024-05-29,USB Flash Drive 128GB,Storage,1,28.31,28.31,CUST4688,West
SALE12849,2024-05-21,Laptop Sleeve,Accessories,1,38.56,38.56,CUST8363,South
SALE12850,2023-07-01,Wireless Charger,Accessories,1,25.09,25.09,CUST9727,East
SALE12851,2024-04-20,Monitor Stand,Accessories,1,42.06,42.06,CUST2610,West
SALE12852,2024-08-17,Monitor Stand,Accessories,1,59.27,59.27,CUST7852,West
SALE12853,2023-07-13,Monitor Stand,Accessories,3,32.03,96.09,CUST4673,South
SALE12854,2024-09-16,Desk Organizer,Furniture,1,32.62,32.62,CUST2319,Central
SALE12855,2024-08-07,USB-C Adapter,Accessories,1,29.31,29.31,CUST1374,East
SALE12856,2024-09-16,USB Hub,Accessories,1,26.66,26.66,CUST8731,North
SALE12857,2024-01-15,Laptop Pro 15,Computers,1,1645.78,1645.78,CUST7378,Central
SALE12858,2024-06-07,USB Microphone,Audio,1,78.95,78.95,CUST3644,West
SALE12859,2024-01-13,USB-C Adapter,Accessories,1,45.61,45.61,CUST3870,West
SALE12860,2024-12-30,External SSD 1TB,Storage,3,93.98,281.94,CUST3173,East
SALE12861,2023-03-08,Ring Light,Accessories,1,27.32,27.32,CUST8555,West
SALE12862,2023-09-08,Bluetooth Speaker,Audio,4,102.39,409.56,CUST4963,South
SALE12863,2024-04-17,Keyboard Wrist Rest,Accessories,1,31.03,31.03,CUST6427,South
SALE12864,2023-09-08,Screen Cleaner,Accessories,1,12.22,12.22,CUST2144,North
SALE12865,2023-02-03,Bluetooth Speaker,Audio,1,111.22,111.22,CUST9515,West
SALE12866,2024-01-30,Keyboard Mechanical,Accessories,1,173.97,173.97,CUST5260,Central
SALE12867,2023-05-04,Power Bank,Accessories,2,66.6,133.2,CUST9751,North
SALE12868,2024-03-25,HDMI Cable,Cables,1,34.83,34.83,CUST1979,East
SALE12869,2024-02-12,Cable Management,Accessories,1,26.45,26.45,CUST1653,East
SALE12870,2024-02-14,Power Bank,Accessories,3,75.64,226.92000000000002,CUST8209,West
SALE12871,2023-05-08,USB-C Cable,Cables,4,12.92,51.68,CUST5300,Central
SALE12872,2023-04-25,USB-C Adapter,Accessories,3,20.91,62.730000000000004,CUST7764,East
SALE12873,2023-05-26,External SSD 1TB,Storage,1,97.01,97.01,CUST8906,South
SALE12874,2023-09-28,USB-C Cable,Cables,2,16.6,33.2,CUST2213,West
SALE12875,2024-12-27,HDMI Cable,Cables,1,32.58,32.58,CUST5259,East
SALE12876,2023-10-30,Power Bank,Accessories,1,46.68,46.68,CUST8378,East
SALE12877,2024-08-04,Laptop Stand,Accessories,1,71.61,71.61,CUST3294,South
SALE12878,2024-06-18,Desk Lamp,Furniture,1,26.43,26.43,CUST7076,Central
SALE12879,2024-01-07,Power Bank,Accessories,1,37.47,37.47,CUST3593,Central
SALE12880,2024-10-11,Desk Lamp,Furniture,1,51.14,51.14,CUST8206,East
SALE12881,2023-06-08,USB-C Adapter,Accessories,3,43.18,129.54,CUST3106,South
SALE12882,2024-09-14,Desk Lamp,Furniture,1,72.25,72.25,CUST5215,South
SALE12883,2023-01-29,USB Microphone,Audio,1,81.75,81.75,CUST5963,South
SALE12884,2024-08-21,Laptop Pro 15,Computers,1,1355.65,1355.65,CUST9332,Central
SALE12885,2024-02-20,HDMI Cable,Cables,4,28.55,114.2,CUST3791,East
SALE12886,2024-10-21,Monitor 27in,Displays,1,317.43,317.43,CUST9209,East
SALE12887,2024-06-19,USB Flash Drive 64GB,Storage,1,15.67,15.67,CUST8950,South
SALE12888,2024-06-21,HDMI Cable,Cables,2,15.26,30.52,CUST7223,North
SALE12889,2024-11-15,Keyboard Mechanical,Accessories,2,121.08,242.16,CUST6067,South
SALE12890,2023-08-18,Monitor 27in,Displays,1,255.66,255.66,CUST2959,South
SALE12891,2024-01-01,HDMI Cable,Cables,1,23.78,23.78,CUST1199,Central
SALE12892,2023-08-22,USB-C Adapter,Accessories,2,22.09,44.18,CUST1538,West
SALE12893,2024-10-03,USB-C Cable,Cables,1,29.04,29.04,CUST9313,North
SALE12894,2023-10-05,USB Flash Drive 128GB,Storage,1,39.04,39.04,CUST9810,North
SALE12895,2023-02-27,Screen Cleaner,Accessories,3,10.67,32.01,CUST5062,South
SALE12896,2023-09-20,Desk Mat,Accessories,1,40.88,40.88,CUST5015,South
SALE12897,2024-12-07,Power Bank,Accessories,1,47.36,47.36,CUST1659,Central
SALE12898,2023-09-30,USB Flash Drive 128GB,Storage,1,21.94,21.94,CUST4113,North
SALE12899,2023-05-16,Keyboard Wrist Rest,Accessories,1,22.57,22.57,CUST4403,South
SALE12900,2023-09-07,Laptop Cooling Pad,Accessories,1,50.47,50.47,CUST8819,West
SALE12901,2023-04-11,USB Flash Drive 128GB,Storage,2,37.04,74.08,CUST1836,East
SALE12902,2024-10-11,Keyboard Mechanical,Accessories,1,103.57,103.57,CUST2907,West
SALE12903,2023-03-27,HDMI Cable,Cables,1,15.92,15.92,CUST9886,Central
SALE12904,2023-08-09,Desk Organizer,Furniture,1,32.05,32.05,CUST1157,Central
SALE12905,2024-03-16,USB Microphone,Audio,1,185.75,185.75,CUST8252,South
SALE12906,2024-08-26,Desk Mat,Accessories,4,37.22,148.88,CUST8475,North
SALE12907,2023-09-15,Laptop Sleeve,Accessories,1,36.29,36.29,CUST5435,West
SALE12908,2024-10-08,Webcam HD,Accessories,1,82.86,82.86,CUST8918,Central
SALE12909,2023-10-18,Monitor Stand,Accessories,1,50.97,50.97,CUST9719,South
SALE12910,2023-12-16,Laptop Stand,Accessories,1,77.45,77.45,CUST9242,East
SALE12911,2024-10-02,Screen Cleaner,Accessories,1,6.11,6.11,CUST3984,West
SALE12912,2023-01-07,Mouse Pad,Accessories,2,22.87,45.74,CUST9348,West
SALE12913,2024-05-22,Webcam HD,Accessories,4,67.88,271.52,CUST8078,East
SALE12914,2023-04-07,External SSD 1TB,Storage,1,140.34,140.34,CUST6610,Central
SALE12915,2023-07-07,Headphones Wireless,Audio,1,246.91,246.91,CUST4797,South
SALE12916,2023-11-11,Keyboard Wrist Rest,Accessories,2,22.63,45.26,CUST9690,West
SALE12917,2023-04-16,Bluetooth Speaker,Audio,2,66.01,132.02,CUST4445,Central
SALE12918,2024-11-19,Monitor 27in,Displays,1,264.75,264.75,CUST4144,West
SALE12919,2023-06-25,USB Microphone,Audio,1,73.69,73.69,CUST3574,East
SALE12920,2024-06-12,HDMI Cable,Cables,1,29.6,29.6,CUST7830,East
SALE12921,2023-08-23,External SSD 1TB,Storage,2,98.4,196.8,CUST5974,East
SALE12922,2023-05-29,Desk Lamp,Furniture,2,43.35,86.7,CUST6798,East
SALE12923,2024-04-05,Desk Lamp,Furniture,1,48.39,48.39,CUST7447,West
SALE12924,2023-01-06,Laptop Sleeve,Accessories,1,57.6,57.6,CUST1906,West
SALE12925,2023-12-29,Monitor Stand,Accessories,3,86.38,259.14,CUST8485,East
SALE12926,2023-01-20,Cable Management,Accessories,2,24.09,48.18,CUST4417,East
SALE12927,2023-10-29,Cable Management,Accessories,5,17.47,87.35,CUST6273,West
SALE12928,2024-01-27,Mouse Pad,Accessories,2,16.16,32.32,CUST4267,South
SALE12929,2024-09-24,Keyboard Wrist Rest,Accessories,1,26.0,26.0,CUST5488,North
SALE12930,2023-03-18,USB Hub,Accessories,1,26.42,26.42,CUST8859,Central
SALE12931,2024-04-26,Wireless Mouse,Accessories,1,38.44,38.44,CUST7390,West
SALE12932,2023-09-13,Laptop Stand,Accessories,1,99.09,99.09,CUST7144,North
SALE12933,2023-04-14,Wireless Mouse,Accessories,1,34.19,34.19,CUST5522,Central
SALE12934,2024-01-14,Screen Cleaner,Accessories,2,14.24,28.48,CUST2819,West
SALE12935,2023-05-18,Ring Light,Accessories,1,81.24,81.24,CUST6317,West
SALE12936,2023-06-05,USB Microphone,Audio,2,72.56,145.12,CUST5896,Central
SALE12937,2023-07-24,USB Flash Drive 128GB,Storage,1,17.2,17.2,CUST5017,East
SALE12938,2024-08-09,USB Flash Drive 128GB,Storage,4,34.07,136.28,CUST5271,Central
SALE12939,2024-06-27,Cable Management,Accessories,1,15.83,15.83,CUST1358,South
SALE12940,2023-03-11,USB Microphone,Audio,1,167.89,167.89,CUST6143,East
SALE12941,2024-04-01,USB-C Adapter,Accessories,1,45.96,45.96,CUST4016,East
SALE12942,2024-04-24,USB Hub,Accessories,1,38.43,38.43,CUST6456,South
SALE12943,2024-11-24,Power Bank,Accessories,2,35.54,71.08,CUST1379,South
SALE12944,2023-05-03,Monitor Stand,Accessories,2,58.75,117.5,CUST7493,West
SALE12945,2023-02-19,Cable Management,Accessories,1,20.57,20.57,CUST9392,East
SALE12946,2023-01-17,Laptop Cooling Pad,Accessories,1,37.49,37.49,CUST1525,Central
SALE12947,2023-12-01,Desk Mat,Accessories,1,33.86,33.86,CUST5630,Central
SALE12948,2023-12-08,Monitor Stand,Accessories,1,34.7,34.7,CUST2237,Central
SALE12949,2023-04-05,USB Flash Drive 128GB,Storage,4,34.51,138.04,CUST9712,South
SALE12950,2024-06-09,USB Microphone,Audio,2,177.72,355.44,CUST8675,Central
SALE12951,2024-10-27,Headphones Wireless,Audio,1,240.46,240.46,CUST8060,East
SALE12952,2024-04-21,Screen Cleaner,Accessories,2,13.89,27.78,CUST3493,East
SALE12953,2023-03-16,Webcam HD,Accessories,1,114.78,114.78,CUST6567,West
SALE12954,2024-06-24,Laptop Sleeve,Accessories,3,47.7,143.10000000000002,CUST8084,North
SALE12955,2024-02-16,Laptop Cooling Pad,Accessories,1,31.75,31.75,CUST7388,North
SALE12956,2023-01-09,USB Hub,Accessories,2,32.9,65.8,CUST3465,East
SALE12957,2023-08-17,Laptop Cooling Pad,Accessories,3,46.98,140.94,CUST6351,Central
SALE12958,2024-04-13,Monitor Stand,Accessories,1,76.58,76.58,CUST6810,Central
SALE12959,2023-06-06,Headphones Wireless,Audio,2,245.52,491.04,CUST4377,East
SALE12960,2023-07-05,USB-C Cable,Cables,1,10.52,10.52,CUST1646,South
SALE12961,2024-07-07,USB Flash Drive 64GB,Storage,1,24.32,24.32,CUST6365,East
SALE12962,2023-08-24,Bluetooth Speaker,Audio,1,55.06,55.06,CUST5963,South
SALE12963,2024-03-10,Laptop Stand,Accessories,4,46.31,185.24,CUST4559,East
SALE12964,2023-01-28,Monitor 27in,Displays,3,375.53,1126.59,CUST8203,North
SALE12965,2024-01-20,Laptop Pro 15,Computers,2,1466.37,2932.74,CUST4417,West
SALE12966,2023-02-20,Screen Cleaner,Accessories,2,9.39,18.78,CUST4254,South
SALE12967,2024-01-25,Laptop Cooling Pad,Accessories,1,52.58,52.58,CUST2521,South
SALE12968,2024-06-02,External SSD 1TB,Storage,4,120.48,481.92,CUST9462,North
SALE12969,2023-06-16,Laptop Sleeve,Accessories,1,28.39,28.39,CUST9013,Central
SALE12970,2024-01-02,USB-C Adapter,Accessories,1,49.84,49.84,CUST7801,South
SALE12971,2023-08-04,Keyboard Mechanical,Accessories,1,175.97,175.97,CUST6895,West
SALE12972,2023-09-19,Keyboard Wrist Rest,Accessories,2,17.8,35.6,CUST8486,North
SALE12973,2023-01-08,Wireless Charger,Accessories,2,43.12,86.24,CUST7558,North
SALE12974,2023-12-30,USB Flash Drive 64GB,Storage,1,24.19,24.19,CUST2069,West
SALE12975,2024-10-29,Desk Lamp,Furniture,1,37.61,37.61,CUST2383,West
SALE12976,2024-04-27,Laptop Pro 15,Computers,2,1770.79,3541.58,CUST5500,East
SALE12977,2023-02-16,Monitor 27in,Displays,1,369.48,369.48,CUST3905,Central
SALE12978,2023-01-10,Monitor 27in,Displays,2,303.72,607.44,CUST3297,West
SALE12979,2023-02-09,Wireless Mouse,Accessories,4,32.89,131.56,CUST4437,East
SALE12980,2024-01-16,Desk Organizer,Furniture,1,29.52,29.52,CUST3580,West
SALE12981,2023-06-26,Webcam HD,Accessories,1,143.63,143.63,CUST3480,South
SALE12982,2024-01-09,Ring Light,Accessories,2,94.37,188.74,CUST3660,North
SALE12983,2024-05-24,Headphones Wireless,Audio,2,133.46,266.92,CUST7114,East
SALE12984,2024-09-28,Mouse Pad,Accessories,1,5.57,5.57,CUST1423,East
SALE12985,2023-01-30,Ring Light,Accessories,4,60.29,241.16,CUST3364,West
SALE12986,2023-02-17,USB Flash Drive 128GB,Storage,1,24.43,24.43,CUST9604,South
SALE12987,2023-06-11,USB-C Cable,Cables,1,10.3,10.3,CUST4648,North
SALE12988,2024-03-05,Keyboard Mechanical,Accessories,2,93.49,186.98,CUST8793,West
SALE12989,2024-03-01,USB Microphone,Audio,3,184.72,554.16,CUST8215,South
SALE12990,2024-09-09,Desk Mat,Accessories,1,37.29,37.29,CUST6102,West
SALE12991,2024-04-25,Ring Light,Accessories,2,92.72,185.44,CUST3100,East
SALE12992,2024-11-03,USB Flash Drive 128GB,Storage,1,24.14,24.14,CUST2579,West
SALE12993,2024-05-19,USB-C Adapter,Accessories,1,44.09,44.09,CUST4215,South
